2022-02-02 17:01:34+00:00,b'Johns Hopkins researchers published a study concluding that \xe2\x80\x9clockdowns in the U.S. and Europe had little to no impa\xe2\x80\xa6 https://t.co/zAFW6d4Mwg'
2022-02-02 17:01:33+00:00,"b""RT @JulianneRegan5: That's 534 people who don't even have the chance of  'living with #Covid'. That's 534 devastated families. #JohnsonOut9\xe2\x80\xa6"""
2022-02-02 17:01:32+00:00,"b""RT @JulianneRegan5: That's 534 people who don't even have the chance of  'living with #Covid'. That's 534 devastated families. #JohnsonOut9\xe2\x80\xa6"""
2022-02-02 17:01:25+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 17:01:20+00:00,"b'#IASP invites you to register for the 7 February virtual workshop on #NeuropathicPain and #COVID-19, featuring pres\xe2\x80\xa6 https://t.co/3vb2wKvnRV'"
2022-02-02 17:01:20+00:00,"b'#IASP invites you to register for the 7 February virtual workshop on #NeuropathicPain and #COVID-19, featuring pres\xe2\x80\xa6 https://t.co/XOPF55aVp4'"
2022-02-02 17:01:20+00:00,b'RT @ahsheadache: #Omicron is peaking. Research shows that even mild cases of #COVID could lead to post-#COVIDheadache. A recent @HeadacheJo\xe2\x80\xa6'
2022-02-02 17:01:20+00:00,"b""That's 534 people who don't even have the chance of  'living with #Covid'. That's 534 devastated families.\xe2\x80\xa6 https://t.co/NptwOex9JV"""
2022-02-02 17:01:20+00:00,"b""RT @MFO_Furniture: This idea by @HarvardBiz is spot on and shouldn't be taken lightly by office managers!\nDesign an Office that People Want\xe2\x80\xa6"""
2022-02-02 17:01:14+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 17:01:00+00:00,b'Experts pointed out that the outbreak in #China occurred when migrant workers returned to their #hometowns for the\xe2\x80\xa6 https://t.co/waAJlu8IXc'
2022-02-02 17:00:54+00:00,"b'RT @GovKathyHochul: #COVID Percent Positive Update:\n\n-91,557 Test Results Reported\n-5.59% Positive https://t.co/5BZr1N57Kw'"
2022-02-02 17:00:52+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 17:00:52+00:00,b'Learn how monoclonal antibodies can help your patients who are at risk for COVID-19. #COVID #mABs #CME\xe2\x80\xa6 https://t.co/nSmY5x1eu3'
2022-02-02 17:00:51+00:00,b'Learn how monoclonal antibodies can help your patients who are at risk for COVID-19. #COVID #mABs #CME\xe2\x80\xa6 https://t.co/ugFCT5YYxx'
2022-02-02 17:00:47+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 17:00:45+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 17:00:43+00:00,b'RT @JaneHopeTX: \xe2\x80\x9cWe\xe2\x80\x99ve got to get past COVID in a safe way AND get back to work. There\xe2\x80\x99s a way to do that.\xe2\x80\x9d #Congress #COVID'
2022-02-02 17:00:43+00:00,"b""We're proud to announce that we're partnering with Mobility Health and @vidaproject831 to bring rapid #COVID testin\xe2\x80\xa6 https://t.co/CmRiAEPOga"""
2022-02-02 17:00:41+00:00,b'534 more #covid deaths announced today.\nThis Tory government really is the pits. Spends billions (how much of it vi\xe2\x80\xa6 https://t.co/2SUyT8KkVj'
2022-02-02 17:00:40+00:00,"b'RT @LevantineTimes: Application from June 2013, by Peter Daszak of @EcoHealthNYC to the @CIA\n\nAlso, letter from #Wuhan to Daszak, as well l\xe2\x80\xa6'"
2022-02-02 17:00:34+00:00,"b'Do you remember #2019-nCoV? Two years ago, we knew very little about #COVID-19. @devex has put together a helpful t\xe2\x80\xa6 https://t.co/xEt7lrm1cF'"
2022-02-02 17:00:34+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 17:00:34+00:00,b'534 #covid deaths today and the @conservatives &amp; clown @BorisJohnson tell us Covid is all over. 534 is nearly 200k deaths annualised!!'
2022-02-02 17:00:29+00:00,"b'RT @barandbench: NEET PG 2022 Aspirants move #SupremeCourt seeking an extension of the May 31,2022, deadline to complete internship since t\xe2\x80\xa6'"
2022-02-02 17:00:25+00:00,"b""An efficient way to process your organisation's COVID testing.\nConsentry allows individuals to scan their tests, ha\xe2\x80\xa6 https://t.co/vrCpnz3Csy"""
2022-02-02 17:00:25+00:00,b'Covid deaths climb to 534 in deadliest daily figure in 11 months - Evening Standard\nStay safe ##Covid still with us  https://t.co/PxpjH3J4fd'
2022-02-02 17:00:24+00:00,"b'RT @VistaPResearch: #COVID-19 #Vaccines Don\xe2\x80\x99t Affect #Fertility for People Undergoing #IVF, Researchers Say https://t.co/PGRkr2MwN6 $PGNY #\xe2\x80\xa6'"
2022-02-02 17:00:18+00:00,"b'RT @strawfie: @BWallArthur @sallyrussell124 Hi, any chance of a RT for this petition to improve ventilation in UK educational settings?\n\n11\xe2\x80\xa6'"
2022-02-02 17:00:16+00:00,"b'RT @TOIMumbai: After BMC eased restrictions in #Mumbai owing to a decline in #Covid cases, people seen enjoying an evening by the sea at Ju\xe2\x80\xa6'"
2022-02-02 17:00:08+00:00,"b'RT @BernieSpofforth: We were vilified as Covidiots for disagreeing with lockdown policies. You demanded more restrictions,  mask mandates,\xe2\x80\xa6'"
2022-02-02 17:00:03+00:00,"b'Following two years of significant change, the term pivot has resonated throughout the beverage industry as supplie\xe2\x80\xa6 https://t.co/0NzWzCbj02'"
2022-02-02 17:00:02+00:00,b'Trending Now: \r\r#After | #Ukraine | #Covid | #China | #First | #Biden | #Europe | #Russia | #Who | #Winter\r\r via https://t.co/wooaMBbZWW'
2022-02-02 17:00:02+00:00,b'NHL COVID-19 update: there are approximately 7 players in the #nhl COVID-related absence protocol. 0 players have b\xe2\x80\xa6 https://t.co/qVJSDnc2YF'
2022-02-02 17:00:00+00:00,"b'RT @barandbench: NEET PG 2022 Aspirants move #SupremeCourt seeking an extension of the May 31,2022, deadline to complete internship since t\xe2\x80\xa6'"
2022-02-02 16:59:56+00:00,"b""RT @ELHopkins: 534 #Covid deaths today another 'normal' day in the UK 'sunlit uplands'."""
2022-02-02 16:59:49+00:00,"b'Health of the #US #Defense Industrial Base is failing, trade group says - conclusion is part of National Defense In\xe2\x80\xa6 https://t.co/puV48dnl2l'"
2022-02-02 16:59:42+00:00,"b'Pakistan\xe2\x80\x99s Winter Olympic contingent off to Beijing\nhttps://t.co/AiSK04JNVT\n#China, #covid, #Olympic, #POA, #winter https://t.co/HqeLczlMUg'"
2022-02-02 16:59:37+00:00,"b'8 Indian Players Tested Positive for \n#COVID-19, Including Shikhar Dhawan, Ruturaj Gaikwad, Shreyas lyer. (Soure-Sp\xe2\x80\xa6 https://t.co/ZoaVHU6a5I'"
2022-02-02 16:59:31+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:59:28+00:00,b'RT @delhi_dave: 534 #Covid deaths recorded in the last 24hrs.....God rest their souls.......\n\nBut the MSM thinks it doesn\xe2\x80\x99t matter any more\xe2\x80\xa6'
2022-02-02 16:59:25+00:00,"b'2/2 @JohnsHopkins #COVID study concluded, \xe2\x80\x9clockdowns did had \xe2\x80\x9cdevastating effects\xe2\x80\x9don the economy, contributed to so\xe2\x80\xa6 https://t.co/zw9n2Btk2Y'"
2022-02-02 16:59:24+00:00,"b'RT @USMortality: \xf0\x9f\x9a\xa8 US states with a higher fully vaccinated #Covid19 population, saw an increase in all-cause mortality in Q4/2021 compared\xe2\x80\xa6'"
2022-02-02 16:59:18+00:00,b'RT @LatikaGupta_: Please do share our analysis on #COVID-19 #vaccine safety in #myositis \nOverall vaccination appears safe while we await s\xe2\x80\xa6'
2022-02-02 16:59:11+00:00,"b'Today: estimated 4,285 surgery slots lost in England.\n\nThis is a 30.3% reduction compared to pre-pandemic.\n\nTotal s\xe2\x80\xa6 https://t.co/fstezTdnu9'"
2022-02-02 16:59:04+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:59:00+00:00,"b'RT @JatinPaul: .#CoronaVirusUpdate #CoronavirusPandemic 3,028 new #COVID cases, REDUCTION of 1,678 active cases, 4,679 recoveries, 27 death\xe2\x80\xa6'"
2022-02-02 16:58:59+00:00,b'Rajasthan reports 8428  new cases in last 24 hours\n\n#Covid #Covid19india #Covid19rajasthan #Jaipur\xe2\x80\xa6 https://t.co/q4zUBIw8OU'
2022-02-02 16:58:50+00:00,b'Trial deliberately infecting people with Covid reveals results https://t.co/Rf0uvQOOos \n#COVID19  #COVID #Covid_19\xe2\x80\xa6 https://t.co/RDqXAc0Nph'
2022-02-02 16:58:47+00:00,"b""RT @_lokeshsharma: #Rajasthan #CoronaUpdate:\n\n8428 #Covid cases reported\n1944 from #Jaipur\n22 #Corona related death\nToday's #Recovered\xe2\x9c\x851283\xe2\x80\xa6"""
2022-02-02 16:58:44+00:00,b'RT @ntepper90: An article I reported about $UHG underpaying providers for administering #COVID vaccines sparked a Congressional investigati\xe2\x80\xa6'
2022-02-02 16:58:42+00:00,"b'Netflix expanding its gaming line-up, adds Riot Games https://t.co/8QYiGQ2dV7 #COVID #InternationalNews #NewsFeed\xe2\x80\xa6 https://t.co/YIk4rs64ej'"
2022-02-02 16:58:37+00:00,"b'My mom reads the morning news while wearing a surgical mask in Minneapolis.\xe2\x81\xa3 Shortly after the new year, I contract\xe2\x80\xa6 https://t.co/WawPLKGupx'"
2022-02-02 16:58:36+00:00,"b'RT @BernieSpofforth: We were vilified as Covidiots for disagreeing with lockdown policies. You demanded more restrictions,  mask mandates,\xe2\x80\xa6'"
2022-02-02 16:58:29+00:00,b'RT @DSSNewsUpdates: Protection from the virus- Mask Distribution by DSS Volunteers following the pious teachings of Saint Dr. @Gurmeetramra\xe2\x80\xa6'
2022-02-02 16:58:29+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 16:58:24+00:00,b'@MikeJoPro The dog gets the last laugh \xf0\x9f\x98\x86 #OmicronVarient #COVID'
2022-02-02 16:58:16+00:00,"b'I don\xe2\x80\x99t know what game GOP Rep. Nancy Mace is playing. But, I\xe2\x80\x99ve never played it or seen anyone play it before. Hav\xe2\x80\xa6 https://t.co/4Dv4yCxLcc'"
2022-02-02 16:58:13+00:00,"b'RT @LizAnnSonders: New #COVID fatalities haven\xe2\x80\x99t rolled over yet in U.S., but may have peaked in South Africa .... UK moving sideways and E\xe2\x80\xa6'"
2022-02-02 16:58:06+00:00,b'RT @delhi_dave: 534 #Covid deaths recorded in the last 24hrs.....God rest their souls.......\n\nBut the MSM thinks it doesn\xe2\x80\x99t matter any more\xe2\x80\xa6'
2022-02-02 16:58:06+00:00,b'RT @92newschannel: Sport begins at Beijing Winter Olympics under shadow of Covid #COVID\nhttps://t.co/BF45GlVRjb https://t.co/DnhhJsq8KY'
2022-02-02 16:58:06+00:00,b'RT @jobs_ny: @ABC Nobody is wearing #masks at the #Funeral of #WilbertMora - wonder how many will spread #covid next week'
2022-02-02 16:57:59+00:00,"b'Hi @bmay \nAny chance of a RT for this petition to improve ventilation in UK educational settings?\n\n117,000 children\xe2\x80\xa6 https://t.co/zt892R9sRC'"
2022-02-02 16:57:57+00:00,b'Sport begins at Beijing Winter Olympics under shadow of Covid #COVID\nhttps://t.co/BF45GlVRjb https://t.co/DnhhJsq8KY'
2022-02-02 16:57:56+00:00,"b'RT @SLealRx: Antipsychotics, non-tricyclic antidepressants, opioid analgesics, &amp; drugs for peptic ulcer and gastroesophageal reflux disease\xe2\x80\xa6'"
2022-02-02 16:57:54+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:57:50+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 16:57:48+00:00,"b'RT @SLealRx: Antipsychotics, non-tricyclic antidepressants, opioid analgesics, &amp; drugs for peptic ulcer and gastroesophageal reflux disease\xe2\x80\xa6'"
2022-02-02 16:57:47+00:00,b'RT @CenterOnBudget: The US has long been an outlier among similarly wealthy nations for its lack of comprehensive #PaidLeave. \n\nAnd now \xe2\x80\x94 u\xe2\x80\xa6'
2022-02-02 16:57:37+00:00,b'RT @DSSNewsUpdates: Protection from the virus- Mask Distribution by DSS Volunteers following the pious teachings of Saint Dr. @Gurmeetramra\xe2\x80\xa6'
2022-02-02 16:57:35+00:00,"b'RT @Iloveautumn2: This rotten govt have mismanaged #Covid from start to finish. Probably at least a 1/4 million dead, billions wasted or si\xe2\x80\xa6'"
2022-02-02 16:57:29+00:00,b'60 schools lacking ventilation systems now have HEPA filters to help combat COVID\n #covid #help #schools https://t.co/xXruqZIpy6'
2022-02-02 16:57:29+00:00,b'RT @keanespirit: @sportmarketing1 @updayUK WTF?????\n\n534 deaths?\n\nIn a single day?\n\nAnd they have the nerve to boast about how they\xe2\x80\x99ve beat\xe2\x80\xa6'
2022-02-02 16:57:25+00:00,"b'RT @USMortality: \xf0\x9f\x9a\xa8 US states with a higher fully vaccinated #Covid19 population, saw an increase in all-cause mortality in Q4/2021 compared\xe2\x80\xa6'"
2022-02-02 16:57:24+00:00,"b""RT @_lokeshsharma: #Rajasthan #CoronaUpdate:\n\n8428 #Covid cases reported\n1944 from #Jaipur\n22 #Corona related death\nToday's #Recovered\xe2\x9c\x851283\xe2\x80\xa6"""
2022-02-02 16:57:13+00:00,b'RT @Citi_ZenSane: 534 new #Covid deaths wtf?!'
2022-02-02 16:57:11+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:57:10+00:00,b'And they boast how they\xe2\x80\x99ve beaten #Covid.\n\nAnd they praise #Johnson\xe2\x80\x99s decision to ease the lockdown over Christmas?\xe2\x80\xa6 https://t.co/q4T3RjJcxj'
2022-02-02 16:57:10+00:00,"b'Scientists Finds Some Evidence That Carnosic Acid (From Rosemary Herb) Can Be Used To Treat COVID-19, Long COVID an\xe2\x80\xa6 https://t.co/UPORK1SrCc'"
2022-02-02 16:57:08+00:00,b'RT @Just1aThemDayz: I see the front bench of the @CONServatives with 5 masks\nI see @theSNP wearing masks\nAlong with @UKLabour &amp; @LibDems gr\xe2\x80\xa6'
2022-02-02 16:56:47+00:00,b'@ScottGottliebMD Greater use of masks stop both flu and #covid transmission. The story should be that #maskswork \xf0\x9f\x98\xb7'
2022-02-02 16:56:35+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:56:34+00:00,b'@AOC JUST KEEP TALKING about Democratic FAILURES.\nFUEL OIL PRICES\nINFACTSTRUCTURE failure by local DEMOCRATS\nBORDER\xe2\x80\xa6 https://t.co/fCKT5Rle30'
2022-02-02 16:56:22+00:00,b'RT @Just1aThemDayz: I see the front bench of the @CONServatives with 5 masks\nI see @theSNP wearing masks\nAlong with @UKLabour &amp; @LibDems gr\xe2\x80\xa6'
2022-02-02 16:56:21+00:00,"b'RT @BernieSpofforth: We were vilified as Covidiots for disagreeing with lockdown policies. You demanded more restrictions,  mask mandates,\xe2\x80\xa6'"
2022-02-02 16:56:20+00:00,"b'RT @strawfie: @BWallArthur @sallyrussell124 Hi, any chance of a RT for this petition to improve ventilation in UK educational settings?\n\n11\xe2\x80\xa6'"
2022-02-02 16:56:18+00:00,b'Happy Groundhog Day my fellow freedom fighters. #groundhogday #freedomoverfear #covid #plandemic #nomandates https://t.co/qk8EpJM0s4'
2022-02-02 16:56:18+00:00,"b'More than 200 of some 8,000 foreign arrivals for the 2022 #Beijing Winter #Olympics have tested positive for #COVID\xe2\x80\xa6 https://t.co/RTNl18xlXz'"
2022-02-02 16:56:15+00:00,"b'#Cannabis And #COVID: Key Differences Between #CBD, #CBDA And #CBGA : https://t.co/UcXiZKa9e8 #CBN #THC #Health #CannabisLegal'"
2022-02-02 16:56:13+00:00,"b'This IS torture. People, kids, pets, all being tortured by noise. #Ottawa @OttawaPolice @ottawacity @fordnation\xe2\x80\xa6 https://t.co/8MrqUHo77c'"
2022-02-02 16:56:13+00:00,"b'1/2 Lockdowns had little or no impact on #COVID-19 deaths, concluded new @JohnsHopkins study. Said lockdowns did ha\xe2\x80\xa6 https://t.co/8pLSonZSeH'"
2022-02-02 16:56:12+00:00,"b'RT @barandbench: NEET PG 2022 Aspirants move #SupremeCourt seeking an extension of the May 31,2022, deadline to complete internship since t\xe2\x80\xa6'"
2022-02-02 16:56:11+00:00,"b""RT @_lokeshsharma: #Rajasthan #CoronaUpdate:\n\n8428 #Covid cases reported\n1944 from #Jaipur\n22 #Corona related death\nToday's #Recovered\xe2\x9c\x851283\xe2\x80\xa6"""
2022-02-02 16:56:06+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:56:00+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 16:55:53+00:00,b'#Myanmar logs 143 new #COVID-19 case https://t.co/EyhJPG9dPz'
2022-02-02 16:55:53+00:00,"b""As the world is burning, US democracy is under threat and we inch closer to 1,000,000 US deaths to #covid that we'l\xe2\x80\xa6 https://t.co/lpwc587Egi"""
2022-02-02 16:55:50+00:00,"b""RT @DrRanj: So Laurence Fox has #COVID...\n\nI hope he gets over it. But the irony of:\n- getting a condition you haven't taken seriously\n- di\xe2\x80\xa6"""
2022-02-02 16:55:48+00:00,"b""RT @_lokeshsharma: #Rajasthan #CoronaUpdate:\n\n8428 #Covid cases reported\n1944 from #Jaipur\n22 #Corona related death\nToday's #Recovered\xe2\x9c\x851283\xe2\x80\xa6"""
2022-02-02 16:55:46+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:55:41+00:00,"b""Isn't it true? \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8f\xa1\n\n#tvcmission #nonprofit #charity #donate #community #volunteer #nonprofitorganization #giveback\xe2\x80\xa6 https://t.co/Dqv3KGAetx"""
2022-02-02 16:55:41+00:00,"b'RT @barandbench: NEET PG 2022 Aspirants move #SupremeCourt seeking an extension of the May 31,2022, deadline to complete internship since t\xe2\x80\xa6'"
2022-02-02 16:55:36+00:00,"b'Vaccines do not heal or protect. They inoculate (they give you exposure). People who have had Covid, have been inoc\xe2\x80\xa6 https://t.co/rMtnfrSv8a'"
2022-02-02 16:55:19+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:55:14+00:00,"b""RT @_lokeshsharma: #Rajasthan #CoronaUpdate:\n\n8428 #Covid cases reported\n1944 from #Jaipur\n22 #Corona related death\nToday's #Recovered\xe2\x9c\x851283\xe2\x80\xa6"""
2022-02-02 16:55:05+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:54:58+00:00,b'RT @TheAsianGame: \xf0\x9f\x9a\xa8 NEW POD ALERT \xf0\x9f\x9a\xa8\n\nA special edition of #TAGpodcast this week as we go in-depth with \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 @IndianFootball star @SandeshJhin\xe2\x80\xa6'
2022-02-02 16:54:52+00:00,b'#COVID continues to #impact K12 #education in the US and worldwide. Thanks for the opportunity to weigh in!\xe2\x80\xa6 https://t.co/GWT6RzeWAG'
2022-02-02 16:54:46+00:00,"b'RT @MichelleNunn: Today, we\xe2\x80\x99re kicking off the #EndCOVIDEverywhere Campaign. As Omicron recently proved, #COVID anywhere is #COVIDeverywher\xe2\x80\xa6'"
2022-02-02 16:54:38+00:00,b'RT @Arfaan11: A comfortable win against Adel stretching my unbeaten run to 18-0 \xf0\x9f\x8e\xbe Will always go out there and fight and defend to the end\xe2\x80\xa6'
2022-02-02 16:54:20+00:00,"b'RT @ChrisWe19956626: @BorisJohnson #BrexitHasFailed #COVID #Corruption \nPiss-ups:\n#Hitler was in denial, even in the bunker in 1945. Spot A\xe2\x80\xa6'"
2022-02-02 16:54:17+00:00,"b""RT @RosenthalHealth: When is a #covid test, not a test? In nursing homes results so slow, they're essentially useless. Amazing digging and\xe2\x80\xa6"""
2022-02-02 16:54:10+00:00,"b""It may be that some of the deaths include some from other days that were undercounted, but today's #Covid death fig\xe2\x80\xa6 https://t.co/TrUJouOsyE"""
2022-02-02 16:54:06+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:53:58+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:53:57+00:00,"b'RT @EmergMedDr: Covid daily figures will be scrapped by Easter.\n\nCase numbers, hospitalisations and deaths\xe2\x80\xa6\xe2\x80\xa6\n\nIgnored.\n\nIt\xe2\x80\x99s a herd immunit\xe2\x80\xa6'"
2022-02-02 16:53:56+00:00,b'UK reports another 534 coronavirus-related deaths - highest daily figure since February last year #Covid https://t.co/veDw6IIf8z'
2022-02-02 16:53:52+00:00,"b'RT @strawfie: @BWallArthur @sallyrussell124 Hi, any chance of a RT for this petition to improve ventilation in UK educational settings?\n\n11\xe2\x80\xa6'"
2022-02-02 16:53:50+00:00,b'RT @GreatGameIndia: #COVID Lockdowns Failed To Save Any Lives While Causing Enormous Harm Finds Johns Hopkins Review\n\nThe report is the new\xe2\x80\xa6'
2022-02-02 16:53:46+00:00,"b""Now don't get on her case @FarooqHKhan bhai, @drzarqa has done everything possible but her immunities were down as\xe2\x80\xa6 https://t.co/z1mCKrYWnk"""
2022-02-02 16:53:40+00:00,"b'RT @BriefcaseMike: Keep hearing on TV &amp; radio: ""as we come out of the pandemic"".\nToday 534 deaths reported. RIP. #BBCNews #LBC #Covid'"
2022-02-02 16:53:36+00:00,"b'RT @barandbench: NEET PG 2022 Aspirants move #SupremeCourt seeking an extension of the May 31,2022, deadline to complete internship since t\xe2\x80\xa6'"
2022-02-02 16:53:33+00:00,b'RT @lucyvaliant: Highest deaths since February 2021. Includes reinfections. #COVID\n#Omicron\n\nhttps://t.co/6IM3ozAqic'
2022-02-02 16:53:29+00:00,"b""RT @cartoonistzach: Think of those vulnerable people before calling the Omicron as 'mild.' #cartoon #satire #covid #coronavirus #longcovid\xe2\x80\xa6"""
2022-02-02 16:53:23+00:00,"b'@BWallArthur @sallyrussell124 Hi, any chance of a RT for this petition to improve ventilation in UK educational set\xe2\x80\xa6 https://t.co/6jml1gEoHZ'"
2022-02-02 16:53:18+00:00,b'RT @VendettaX93: ....meanwhile in #Belgium \xf0\x9f\xa5\xb3\n#COVID https://t.co/UYYpfrYveu'
2022-02-02 16:53:16+00:00,"b'RT @GreatGameIndia: THIS IS BIG\n\n#COVID #Vaccines Caused 416,186 Spontaneous Abortions https://t.co/iK4TAqydGW'"
2022-02-02 16:53:16+00:00,b'RT @VaxVanUSA: Booster Shot\n\nBook your booster shot now by visiting https://t.co/17EPmOS7bV or call 877-VAX-VAN1!\n\n#usa \n#northcarolina \n#c\xe2\x80\xa6'
2022-02-02 16:53:09+00:00,"b'RT @VaxVanUSA: Influenza (Flu) Shots\n\nWith rare exceptions, all people aged 6 months and older are advised to have a flu shot every year.\nV\xe2\x80\xa6'"
2022-02-02 16:53:08+00:00,"b'RT @MichelleNunn: Today, we\xe2\x80\x99re kicking off the #EndCOVIDEverywhere Campaign. As Omicron recently proved, #COVID anywhere is #COVIDeverywher\xe2\x80\xa6'"
2022-02-02 16:53:04+00:00,b'RT @VaxVanUSA: Which COVID-19 test is more accurate?\n\nGet tested at VaxVan! Visit https://t.co/17EPmOS7bV or call 877-VAX-VAN1.\n\n#usa \n#nor\xe2\x80\xa6'
2022-02-02 16:52:59+00:00,"b'Do they understand is not a worm? \xf0\x9f\x91\x80\nKidding, not what wormwood is for but, they might hallucinate on this stuff.\nWh\xe2\x80\xa6 https://t.co/wXrDQpvKoR'"
2022-02-02 16:52:57+00:00,"b'RT @mister_wynn: #auspol\n\nTo the LET IT RIP brigade,\n\nIn Jan we lost an 8wk old baby to #Omicron\n\n2nd Feb we lost a primary school kid to #\xe2\x80\xa6'"
2022-02-02 16:52:53+00:00,b'@ABC Nobody is wearing #masks at the #Funeral of #WilbertMora - wonder how many will spread #covid next week'
2022-02-02 16:52:52+00:00,"b'#Shikhar, #Ruturaj, #Iyer and #Saini down with #COVID-19..series begins on Sunday against West Indies\n#indvwi'"
2022-02-02 16:52:52+00:00,"b'RT @VaxVanUSA: In crowded and poorly ventilated environments, the risk of contracting COVID-19 is higher.\n\n#usa \n#northcarolina \n#covid \n#c\xe2\x80\xa6'"
2022-02-02 16:52:45+00:00,"b'RT @VaxVanUSA: Domestic &amp; International Travel\n-We offer PCR tests that take as little as 30 minutes to produce results, perfect for last-m\xe2\x80\xa6'"
2022-02-02 16:52:37+00:00,b'RT @HelenBranswell: British researchers have posted a preprint of a human challenge study with #Covid. \nThe world has been using Covid vacc\xe2\x80\xa6'
2022-02-02 16:52:31+00:00,"b'So we\'re ""living with #Covid are we""? We\'ve ""won the war on Covid"" have we...? #ToryCovidCatastrophe #COVID19\xe2\x80\xa6 https://t.co/xMQZzGpVwm'"
2022-02-02 16:52:31+00:00,"b'RT @USMortality: \xf0\x9f\x9a\xa8 US states with a higher fully vaccinated #Covid19 population, saw an increase in all-cause mortality in Q4/2021 compared\xe2\x80\xa6'"
2022-02-02 16:52:31+00:00,"b""RT @BernieSpofforth: A 3 year old boy is denied life saving heart treatment because his parents weren't vaccinated.\n\nYou should all hang yo\xe2\x80\xa6"""
2022-02-02 16:52:22+00:00,b'RT @VaxVanUSA: VaxVan provides testing a variety of reliable ways to help you reduce COVID-19 in your workplace.\n\nGet tested at VaxVan! Vis\xe2\x80\xa6'
2022-02-02 16:52:18+00:00,b'***534 COVID DEATHS***\n\n...so #Tories dropping reporting Daily UK Covid Case numbers to stop by Easter.\n\n#BackBoris\xe2\x80\xa6 https://t.co/OAOex9Bxen'
2022-02-02 16:52:11+00:00,b'RT @oliveblogs: *Poll* \n\nHow many times have you had #COVID19?\n\nRetweet for greater sample size \nComment if answer is not below\n\n#Covid #Lo\xe2\x80\xa6'
2022-02-02 16:52:10+00:00,"b'RT @ETNOWlive: #COVID19 | Karnataka reports 20,505 new #coronavirus cases, 40,903 recoveries and 81 deaths in the last 24 hours; Active cas\xe2\x80\xa6'"
2022-02-02 16:52:06+00:00,b'RT @VaxVanUSA: Home Care for COVID-19\n\n#usa \n#northcarolina \n#covid \n#covidvaccine \n#getvaccinated \n#vaccinesaveslives \n#vaccine \n#VaxVan\xe2\x80\xa6'
2022-02-02 16:52:06+00:00,"b""RT @ELHopkins: 534 #Covid deaths today another 'normal' day in the UK 'sunlit uplands'."""
