,
b'Even back when he was claiming COVID-19 would \xe2\x80\x9cquietly go away\xe2\x80\x9d Trump had already told Bob Woodward that it was \xe2\x80\x9cin\xe2\x80\xa6 https://t.co/3HZd2oJDDQ',1
,
b'RT @awgilbert11: Leadership reflections a year on from the rapid roll-out of virtual clinics due to COVID-19: a commentary\n\nJust published\xe2\x80\xa6',1
,
b'First it was experts and now Health CS Mutahi Kagwe warning about the possibility of Covid-19 4th wave. I hope we w\xe2\x80\xa6 https://t.co/HN2UNceVrN',1
,
b'RT @KelKnez: Covid 19 announcements are not the same without Dan Andrews to be honest \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #melbournelockdown #CovidVic https://t.co/yl3i3\xe2\x80\xa6',1
,
b'RT @WHNSC: Read the full statement by President Joe Biden on the investigation into the origins of COVID-19: https://t.co/Lo4Y2g0IKQ',1
,
"b""RT @thewire_in: The Wire's bulletin discusses the Yogi Aditynath government in UP attempting to hide bodies of COVID-19 victims, buried on\xe2\x80\xa6""",1
,
b'RT @ARC_GM_: \xe2\x80\x9cThe COVID-19 Vaccine Equity Research Team are really passionate about creating a safe space for public members to speak openl\xe2\x80\xa6',1
,
b'RT @jigneshmevani80: The model state of Gujarat has become the epicenter for Black Fungus (#mucormycosis) with highest reported case in the\xe2\x80\xa6',1
,
"b""RT @ctvottawa: Eight more staff members and a visitor to the Centre d'accueil Champlain on Perrier Avenue have tested positive for COVID-19\xe2\x80\xa6""",1
,
b'RT @Shipululo: Dear President @hagegeingob and First Lady @KalondoMonica \nOn behalf of the Residents of Windhoek and indeed on my own behal\xe2\x80\xa6',1
,
"b'Lagos, FCT, four others report 48 new COVID-19 cases\nhttps://t.co/uKKMCs4Wp8'",1
,
b'RT @BusyDrT: CT:18 Cases of Heart Problems in Young Adults After COVID Vaccine \xe2\x80\x93  #Connecticut #sideeffects  https://t.co/FdCQo1z08Z',1
,
"b'Sanofi, GSK launch Phase III trial for their COVID-19 shot https://t.co/buBHl76ox2 https://t.co/miKoH4eexs'",1
,
b'The DDB immediately responded to the directive of the President (by virtue of AO 41) which directed all agencies of\xe2\x80\xa6 https://t.co/dYrk8OOcU2',1
,
b'RT @narendramodi: Spoke to my dear friend President @EmmanuelMacron. I thanked him for France\xe2\x80\x99s prompt assistance to India\xe2\x80\x99s COVID-19 respo\xe2\x80\xa6',1
,
"b'German researchers said that based on laboratory research, they believed they have found the cause of the rare but\xe2\x80\xa6 https://t.co/obdBCrajDG'",1
,
"b'""PH government must now rethink the policy requiring people to wear face shields since there is no systematic study\xe2\x80\xa6 https://t.co/mkpl8CcKI7'",1
,
b'RT @Nairametrics: #Ghana has been selected as the manufacturing hub for #COVID-19 vaccines in #Africa. The country has also been excluded f\xe2\x80\xa6',1
,
"b""Deaths during Covid were recorded as caused by Covid 19 but they don't want to record deaths after receiving the Co\xe2\x80\xa6 https://t.co/q9To3fzPLY""",1
,
"b'RT @Reuters: German researchers said that based on laboratory research, they believed they have found the cause of the rare but serious blo\xe2\x80\xa6'",1
,
b'RT @drsimonegold: WOW: Facebook whistleblowers share leaked internal documents exposing how they secretly suppresses users who post concern\xe2\x80\xa6',1
,
b'RT @OnlineVillars: UPDATE:The team of #T65 has postponed the Shooting due to the pandemic situation and the rising COVID-19 cases in TN ! N\xe2\x80\xa6',1
,
"b'RT @mannkibaat: ""Today, on Buddha Poornima, let us renew our commitment to the ideals of Lord Buddha.\xc2\xa0\n\nI join you all in praying to the Tr\xe2\x80\xa6'",1
,
b'RT @MarthasVillage: Prepackaged meals for our Public Lunch are prepared fresh daily. This new process has helped us defend from COVID-19 wh\xe2\x80\xa6',1
,
b'RT @EpochTimes: #PolitiFact quietly retracted a Sept. 2020 #FactCheck that labeled a #HongKong virologist\xe2\x80\x99s claim that #COVID19 originated\xe2\x80\xa6',1
,
"b'1,667,280 people have received a first dose, bringing the total number of Covid-19 vaccine recipients in the countr\xe2\x80\xa6 https://t.co/mMqk7F1FUp'",1
,
b'RT @malaysia_covid: Johor\xe2\x80\x99s Sultan Ibrahim Sultan Iskandar urged the federal government today to consider a full lockdown\n\n\xe2\x80\x9cIt is selfish t\xe2\x80\xa6',1
,
"b'RT @A_HxrrxzThe1st: WRONG. Malaysia needs new, competent leader to strategise against COVID-19.'",1
,
"b'Mass shootings are common in the #US, which has one of the highest rates of gun ownership in the world. A spate of\xe2\x80\xa6 https://t.co/RZ54NapzZl'",1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b'@YasOrion @SourceBeWithYou @fantasticmusic Ohhhh, this one again.  This is what happens when you get your medical a\xe2\x80\xa6 https://t.co/Fap8loTL19'",1
,
b'France imposes quarantine on UK arrivals over Covid-19 Indian variant\xc2\xa0fears https://t.co/p2hdE2igN7',1
,
b'RT @OpIndia_com: The New York Times uses arbitrarily chosen random numbers to claim that India\xe2\x80\x99s actual Covid-19 infection and deaths are m\xe2\x80\xa6',1
,
"b'RT @PemaKhanduBJP: India Crosses 20 Cr Covid Vaccination Coverage, Second Country After US to Reach the Mark\n\nhttps://t.co/RvBKgBcour https\xe2\x80\xa6'",1
,
b'RT @NST_Online: #NSTnation Confusion over #AstraZeneca #Covid19 #vaccine registration\n\nhttps://t.co/RGXobD5Ov8\n\n#MySejahtera #JKJAV #corona\xe2\x80\xa6',1
,
b'RT @gulfkanaverse: Fight against Covid-19 is a global process. All around the world there are people whoo need help. Who need open minded a\xe2\x80\xa6',1
,
"b'RT @thewire_in: In a major embarrassment to the BJP, the central crime branch of the Bengaluru city police arrested an aide of its MLA Sati\xe2\x80\xa6'",1
,
"b'TWO weeks after attending the inauguration of the Ugandan Head of State, President Hage Geingob and the First Lady\xe2\x80\xa6 https://t.co/vr99a5rLGO'",1
,
b'RT @mailandguardian: Health minister Dr Zweli Mkhize on Wednesday denied any personal friendship between himself and the controllers of the\xe2\x80\xa6',1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
b'RT @martinmckee: A central charge is that Mr Johnson hesitated twice when we should have locked down. I wasn\xe2\x80\x99t there so can\xe2\x80\x99t know. But the\xe2\x80\xa6',1
,
b'RT @drkristenkc: There\xe2\x80\x99s something wrong with Twitter\xe2\x80\x99s censorship function. An Aerosol Scientist and a Respiratory Physician have both bee\xe2\x80\xa6',1
,
"b""COVID-19 cases are on the increase again. Let's take all the necessary precautions against this virus to avoid the\xe2\x80\xa6 https://t.co/4ds0sXRRWz""",1
,
"b""RT @NEWS1130: COVID-19: B.C.'s restart plan is good but could face bumps, says expert https://t.co/nvlS1FqFxI""",1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b'RT @NST_Online: #NSTnation  Malaysia registered 7,857 new #Covid19 positive cases today, the highest since the pandemic began over a year a\xe2\x80\xa6'",1
,
b'RT @narendramodi: Spoke to my dear friend President @EmmanuelMacron. I thanked him for France\xe2\x80\x99s prompt assistance to India\xe2\x80\x99s COVID-19 respo\xe2\x80\xa6',1
,
"b'@Mongoose39uk Hi, To clarify regarding the signature, in light of the current global situation regarding COVID-19,\xe2\x80\xa6 https://t.co/dE9V4EHsXw'",1
,
b'RT @pathan_neamath: The bodies of people have mostly died from COVID-19. \n\nHave been found either FLOATING \nIn the river r BURIED in d sand\xe2\x80\xa6',1
,
b'RT @TheGUIDON: JUST IN: The Office of the President has released a memo formally launching the University\xe2\x80\x99s vaccination program. Due to the\xe2\x80\xa6',1
,
b'Well-known actress Kanyawee \xe2\x80\x9cThanerng\xe2\x80\x9d Songmuang issued an apology to Chinese people for making comments against th\xe2\x80\xa6 https://t.co/OF6dZd7tVA',1
,
b'Please continue to regularly test yourselves and your child using the Lateral Flow Tests over Half term - if your c\xe2\x80\xa6 https://t.co/LGEmTB0GNa',1
,
b'RT @rangersnewsuk: Scottish party leader who lambasted Rangers fans caught breaching Covid-19 rules  https://t.co/9E8JmnJj1H',1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b""RT @davedawes: My formal statement on behalf of @theRCN issued today:\n\xe2\x80\x9cHearing today's proceedings will have been difficult for anyone who\xe2\x80\xa6""",1
,
"b'@BBCr4today @BBCNews Why did they all, not watch China global television news in January 2020, doctors, patients an\xe2\x80\xa6 https://t.co/s0f8T2krSW'",1
,
b'RT @gulfkanaverse: Fight against Covid-19 is a global process. All around the world there are people whoo need help. Who need open minded a\xe2\x80\xa6',1
,
"b'RT @nylahuda: The youngest to die from COVID-19 today is a 20 year old male patient in Hospital Sungai Buloh, with no known health issues.'",1
,
b'RT @BrendanCarrFCC: 3. I\xe2\x80\x99d like to speak with Li Zehua next.\n\nHe worked as a journalist in Wuhan and refused to stay silent on Covid. In hi\xe2\x80\xa6',1
,
b'RT @gulfkanaverse: Fight against Covid-19 is a global process. All around the world there are people whoo need help. Who need open minded a\xe2\x80\xa6',1
,
"b'Sanofi, GSK kick off Phase III trial for COVID-19 shot https://t.co/xmE3IDcxpg https://t.co/BSQiOZPbjt'",1
,
"b'RT @abd_jabbar: Risk of Blood clot in AZ vaccine\n\nCOVID-19 is a disease that cause lung injury AND BLOOD CLOTS!\n\nIf you get COVID-19, chanc\xe2\x80\xa6'",1
,
"b""RT @CllrAdamBoyden: After the damning relevations by #DominicCummings that the Government's incompetence and lies led to tens of thousands\xe2\x80\xa6""",1
,
"b'RT @MinofHealthUG: The Director General Health Services, @henrymwebesa addresses the public on the current COVID-19 situation in the countr\xe2\x80\xa6'",1
,
"b'RT @MinofHealthUG: The Director General Health Services, @henrymwebesa addresses the public on the current COVID-19 situation in the countr\xe2\x80\xa6'",1
,
b'RT @drsimonegold: WOW: Facebook whistleblowers share leaked internal documents exposing how they secretly suppresses users who post concern\xe2\x80\xa6',1
,
b'@iainmartin3 @PHE_uk Another young doctor with two doses - https://t.co/tD7z3iaOIr',1
,
"b'RT @AlboMP: More than a year into the pandemic, and with millions of Australians thrown into another lockdown, it\xe2\x80\x99s clear Scott Morrison do\xe2\x80\xa6'",1
,
"b""@BillRMcDermott Dear Sir,\nThis is Asif Ikbal Sk From Kolkata, INDIA. I'm writing this message to you to Request you\xe2\x80\xa6 https://t.co/etTe7mA1PT""",1
,
b'RT @BylineTimes: The two week wait why did ministers keep the public in the dark about the South African COVID 19 variant https://t.co/q9Ob\xe2\x80\xa6',1
,
"b""RT @PAFC: Port Adelaide's players and football staff will resume training today after returning negative test results for COVID-19.\n\n#weare\xe2\x80\xa6""",1
,
b'RT @BreitbartNews: Sen. Rand Paul is demanding Dr. Anthony Fauci be held to account and testify under oath about the origins of COVID-19.\xe2\x80\xa6',1
,
"b'RT @Sukoon_Insan: Ignoring their own safety, #CoronaWarriors are turning into life saviors! #DeraSachaSauda salutes them by heart and provi\xe2\x80\xa6'",1
,
b'Hyperinflation is gonna be one of the biggest worry to Global markets for next 2 years apart from Covid-19 Pandemic\xe2\x80\xa6 https://t.co/Hr2P8bzGM9',1
,
"b'RT @abd_jabbar: Risk of Blood clot in AZ vaccine\n\nCOVID-19 is a disease that cause lung injury AND BLOOD CLOTS!\n\nIf you get COVID-19, chanc\xe2\x80\xa6'",1
,
b'RT @pathan_neamath: The bodies of people have mostly died from COVID-19. \n\nHave been found either FLOATING \nIn the river r BURIED in d sand\xe2\x80\xa6',1
,
"b'Amos Wako narrates about his brush the covid-19  disease.\n""On the morning of  February 17 2021, I was diagnosed wit\xe2\x80\xa6 https://t.co/9WQQ37GjSM'",1
,
b'RT @SoooMD: In contrast #COVID-19 \nVaccine Center in Thailand\nCitizens first https://t.co/jL6qy8x7qF',1
,
b'RT @Derbyshirecc: Thank you to everyone who has been leaving their contact details or \xe2\x80\x98checking in\xe2\x80\x99 using the NHS COVID-19 app when out and\xe2\x80\xa6',1
,
b'COVID-19 vaccination appointment \n\xe2\x9c\x93\xe2\x9c\x93\xe2\x9c\x93\xe2\x9c\x93 https://t.co/8Ojt6JOI3q',1
,
b'.@Oracle is partnering with @UniofOxford to deliver a #cloud platform that will help researchers identify and get a\xe2\x80\xa6 https://t.co/Uf8GS0yJdV',1
,
"b""RT @charliesmithvcr: Researchers say it's a scandal that health officials delayed recognizing airborne transmission of COVID-19 https://t.c\xe2\x80\xa6""",1
,
b'RT @LongCovidSOS: Study confirms longer-term lung damage after #COVID19\nOxford/Sheffield study using hyperpolarised xenon MRI\n\n#LongCovid\xe2\x80\xa6',1
,
b'RT @BreitbartNews: Sen. Rand Paul is demanding Dr. Anthony Fauci be held to account and testify under oath about the origins of COVID-19.\xe2\x80\xa6',1
,
"b'RT @Economynext: Some 12,000 Grama Niladharis in Sri Lanka are on strike for a fourth day running in protest of being allegedly overlooked\xe2\x80\xa6'",1
,
b'RT @armyspoke_news: https://t.co/WjPLLktqWa\n\n\xf0\x9f\x87\xb9\xf0\x9f\x87\xadRTA mobilizes medical personnel  in support of the Ministry of Public Health resolving Covid\xe2\x80\xa6',1
,
"b""RT @hacscot: Call for Nicola Sturgeon to convene urgent summit over covid-19's impact on disabled people \n\n@ALLIANCEScot @CamphillScot @Sen\xe2\x80\xa6""",1
,
b'RT @mqhlay: Larry said on CNN even his 96-year-old granny had not been vaccinated against Covid-19. Siaya government looked for her and vac\xe2\x80\xa6',1
,
b'RT @BreitbartNews: Sen. Rand Paul is demanding Dr. Anthony Fauci be held to account and testify under oath about the origins of COVID-19.\xe2\x80\xa6',1
,
"b""@HerNameIs_Bea's account has been withheld in India in response to a legal demand. Learn more.""",1
,
"b'RT @nylahuda: The youngest to die from COVID-19 today is a 20 year old male patient in Hospital Sungai Buloh, with no known health issues.'",1
,
b'RT @Sanjayk44472863: DSS volunteers are going beyond the limit of welfarism amidst covid-19 by distributing Fruit kits to Covid-19 warriors\xe2\x80\xa6',1
,
"b'RT @nylahuda: The youngest to die from COVID-19 today is a 20 year old male patient in Hospital Sungai Buloh, with no known health issues.'",1
,
b'The Beacons of Hope: Stories of #FoodSystems Transformation During #COVID19 report from @futureoffoodorg shares sto\xe2\x80\xa6 https://t.co/vtbuTwBxom',1
,
"b'RT @PTI_News: Puducherry reports 1,137 new COVID-19 cases, 20 fatalities. Infection tally rises to 1,00,677, death toll 1,455. Number of ac\xe2\x80\xa6'",1
,
b'Covid-19 Vaccine Prices https://t.co/zu9AFBJ6T0',1
,
b'RT @BreitbartNews: Sen. Rand Paul is demanding Dr. Anthony Fauci be held to account and testify under oath about the origins of COVID-19.\xe2\x80\xa6',1
,
"b'RT @barandbench: [COVID-19] Gauhati High Court asks HPC to consider interim release of women prisoners declared ""foreigners"" with children\xe2\x80\xa6'",1
,
b'RT @zerohedge: Facebook Stops Removing Posts Claiming COVID-19 Man-Made After Lab-Leak Hypothesis Finally Goes Mainstream https://t.co/Cw4m\xe2\x80\xa6',1
,
b'RT @NewsCenterLk: New circular issued to confirm COVID 19 deaths: Deaths in May exceeds 600. #Lka \nRead more: https://t.co/RnVhmVQtOY',1
,
"b'RT @sunmor2901: As Covid-19 devastates rural India, Modi and his ministers focus on covering up their incompetence.\nRelatives carry a body\xe2\x80\xa6'",1
,
b'RT @pathan_neamath: The bodies of people have mostly died from COVID-19. \n\nHave been found either FLOATING \nIn the river r BURIED in d sand\xe2\x80\xa6',1
,
b'Study spaces available on campus for those who cannot study at home: \xe2\x9c\x85 (including level 1 of the Borchardt Library\xe2\x80\xa6 https://t.co/VDSlK6ukd7',1
,
b'RT @OpIndia_com: Complaint filed against IMA President Jayalal for trying to abuse his position during Covid pandemic to spread Christianit\xe2\x80\xa6',1
,
"b'RT @the_hindu: The #IMA has written to Prime Minister Narendra Modi, seeking his help to stop the misinformation campaign on COVID-19 vacci\xe2\x80\xa6'",1
,
b'RT @AlzheimerEurope: We are delighted to invite you to submit abstracts and register for the upcoming 31st @AlzheimerEurope Conference #31A\xe2\x80\xa6',1
,
b'RT @nowthisnews: Sen. Elizabeth Warren tore into this bank exec for profiting off Americans who struggled financially during the COVID-19 p\xe2\x80\xa6',1
,
"b""@Citizen817 Unfortunately you're misinformed.. SARS is simular to Covid its a type of pneumonia.. \nSARS CoV infecte\xe2\x80\xa6 https://t.co/dNcX5zO7dC""",1
,
"b'The population and development \nchallenges Kenya faces today are,\ncompounded by the COVID-19 pandemic\xe2\x80\xa6 https://t.co/e70octxh71'",1
,
"b'RT @GodessOshun: Last year someone tweeted that he sat on a bench outside a hospital with his mother who had COVID-19, there were no beds i\xe2\x80\xa6'",1
,
b'RT @BBCNewsNI: Over-18s in Northern Ireland can book a Covid-19 vaccine from today https://t.co/5XsBgjKSrk',1
,
b'RT @CGreenUK: Of course adults should decide for themselves and their families whether or not to take a vaccine but it would be deeply unet\xe2\x80\xa6',1
,
"b""@ByebyeDotards @Jillie_Alexis @BernardKerik There's no terrorism greater than covid 19 since the beginning of the world""",1
,
b'I Support #USA President @POTUS #JoeBiden\xe2\x80\x99s Intelligence #Investigation Of #Covid19 Leak From #WuhanLab #China.\xe2\x80\xa6 https://t.co/hDKGC44lxf',1
,
"b'RT @thewire_in: In a major embarrassment to the BJP, the central crime branch of the Bengaluru city police arrested an aide of its MLA Sati\xe2\x80\xa6'",1
,
b'RT @Rheum2improve: Pretty sure I was the first pregnant person in Ireland to be vaccinated against covid-19. \n\nThis is my healthy little bo\xe2\x80\xa6',1
,
b'@jkenney you want kids who have been exposed to covid 19 at daycare to come and play together here? What the heck?\n\nhttps://t.co/BhGoLTnVJL',1
,
"b""RT @thewire_in: The Wire's bulletin discusses the Yogi Aditynath government in UP attempting to hide bodies of COVID-19 victims, buried on\xe2\x80\xa6""",1
,
"b'RT @Reuters: German researchers said that based on laboratory research, they believed they have found the cause of the rare but serious blo\xe2\x80\xa6'",1
,
"b""RT @zurairi: Siti Nurhaliza, husband slapped with RM10,000 fine each for Covid-19 SOP breach at infant's \xe2\x80\x98tahnik\xe2\x80\x99 ceremony https://t.co/cNX\xe2\x80\xa6""",1
,
"b""RT @newsmax: POLL: Nearly two-thirds believe Fauci's statements were swayed by politics https://t.co/goV1pgbxLD https://t.co/NmRPDrkQDP""",1
,
"b""RT @CTVCalgary: Dr. James Talbot says that Alberta's plan to end all COVID-19 restrictions in the province by July is 'reckless' and 'aggre\xe2\x80\xa6""",1
,
b'\xf0\x9f\x93\xa2 6 new COVID-19 cases this afternoon. \n28 cases in total for today\n4 within Muanikoso cluster \n2 from Vunivivi clu\xe2\x80\xa6 https://t.co/qYjTLfZ8I5',1
,
"b'RT @ReutersUK: Sanofi, GSK launch Phase III trial for their COVID-19 shot https://t.co/S9n2MlgAeD https://t.co/EspinLRJYD'",1
,
b'New circular issued to confirm COVID 19 deaths: Deaths in May exceeds 600. #Lka \nRead more: https://t.co/RnVhmVQtOY',1
,
b'RT @Soya_Cincau: Sarawak has recorded a spike of COVID-19 cases after a woman who recently returned from Johor was tested positive while un\xe2\x80\xa6',1
,
b'RT @actor_Nikhil: Update after 25 days...  \nLight at the end of the Tunnel \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd \n\n#covid_19 #oxygen #ventilator beds #medicine \n#covid #covid\xe2\x80\xa6',1
,
"b""RT @SPICe_Research: Ahead of this afternoon's debate in Parliament on #COVID19, why not check out our latest podcast. Listen to our researc\xe2\x80\xa6""",1
,
b'RT @WAHealth: Media statement: COVID-19 update 27 May 2021 \nChief Health Officer statement - TTS cases linked to AstraZeneca vaccine https:\xe2\x80\xa6',1
,
b'Healthy Byte: Update On Congressional Telehealth Hearing (Video) https://t.co/4DZMCkQPVu',1
,
"b""RT @RadharamnDas: This is what happens when we allow private body like IMA with a Jesuit as it's president to grow &amp; become a cartel. \n\nIMA\xe2\x80\xa6""",1
,
b'This article argues for early treatment in COVID-19. https://t.co/nGYSXpzMHS \nThe COVID-19 vaccination non-responde\xe2\x80\xa6 https://t.co/7rQmUdkMVS',1
,
"b'RT @STVNews: Almost 4000 people died with Covid-19 in care homes across Scotland, according to data released on Wednesday that was previous\xe2\x80\xa6'",1
,
b'RT @RanaAyyub: 513 doctors have died of Covid-19 in the second wave according to the Indian Medical Association. The IMA said that they had\xe2\x80\xa6',1
,
"b""RT @CliffordHlatyw1: Despite violating Covid-19 protocols put in place by his own gvt, Mnangagwa's ZANU-PF militia went on to declare war o\xe2\x80\xa6""",1
,
"b'Please take this #survey : https://t.co/mCNTOgh0lP \nWill Biden, U.S Intel succeed in identifying Covid-19 origin?\xe2\x80\xa6 https://t.co/Zio6UE4inJ'",1
,
"b'RT @nylahuda: The youngest to die from COVID-19 today is a 20 year old male patient in Hospital Sungai Buloh, with no known health issues.'",1
,
b'RT @republic: BMC gets 8 foreign bids for supply of COVID-19 vaccines including Pfizer; firm clarifies\n\nhttps://t.co/j6BOkWbLcW',1
,
"b""RT @newsmax: POLL: Nearly two-thirds believe Fauci's statements were swayed by politics https://t.co/goV1pgbxLD https://t.co/NmRPDrkQDP""",1
,
"b""RT @TheQuint: 20 residents of a village in #UP's Siddhartha Nagar district were administered a different #COVID vaccine for the second dose\xe2\x80\xa6""",1
,
"b'RT @JordanSchachtel: We knew that natural immunity was long lasting when NOBODY GOT COVID AGAIN AFTER HAVING IT.\n\nI wrote this in January,\xe2\x80\xa6'",1
,
"b'RT @DineshDSouza: For many months, Facebook used to ban the claim that Covid-19 is man-made as \xe2\x80\x9cmisinformation.\xe2\x80\x9d Now they won\xe2\x80\x99t ban that sa\xe2\x80\xa6'",1
,
"b'RT @abd_jabbar: Risk of Blood clot in AZ vaccine\n\nCOVID-19 is a disease that cause lung injury AND BLOOD CLOTS!\n\nIf you get COVID-19, chanc\xe2\x80\xa6'",1
,
"b""RT @MarkMcGowanMP: Following updated health advice related to the COVID-19 outbreak in Victoria, Victoria will now transition to a 'medium\xe2\x80\xa6""",1
,
b'RT @NikkiHaley: China and WHO cannot be trusted. The United States must call for a credible investigation into the origins of COVID-19.\n\nWe\xe2\x80\xa6',1
,
"b'RT @SharjeelUsmani: What a powerful and important piece this is! \n\nCould not have been written any better, especially the end! More power t\xe2\x80\xa6'",1
,
"b'RT @JHSPH_CHS: Our new report, School Ventilation: A Vital Tool to Reduce COVID-19 Spread, recommends 6 priorities for how school administr\xe2\x80\xa6'",1
,
"b'According to #WHO ,IF u contact with #covid-19 #person, u become Affected by #COVID19 .\nso WHY not #HUMAN TURN into\xe2\x80\xa6 https://t.co/VzuaPgzCC3'",1
,
"b'RT @love_for_nation: Hero of 1971 War, Col Punjab Singh, VrC of 6 SIKH, breathed his last at Command Hospital Chandimandir this sunday.\nSad\xe2\x80\xa6'",1
,
b'RT @tedcruz: The families of those who lost loved ones deserve to know where COVID-19 came from. https://t.co/AUKfHjPYob',1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b'RT @sunmor2901: As Covid-19 devastates rural India, Modi and his ministers focus on covering up their incompetence.\nRelatives carry a body\xe2\x80\xa6'",1
,
"b'RT @hawelti: May 1st - International Workers Day - celebrated within confines of COVID-19, at NCEW HQ today under the theme: ""Labour for Gr\xe2\x80\xa6'",1
,
b'Those who had mild covid have strong anti-bodies and lasting protection! https://t.co/pIpcRZRaiR',1
,
"b'RT @AndrewJBates46: Statement from @POTUS: ""Back in early 2020, when COVID-19 emerged, I called for the CDC to get access to China to learn\xe2\x80\xa6'",1
,
b'RT @SG_HJS: For them -&gt;\nthe issue is NOT that a Medicine was developed for Covid-19\nthe real issue IS -&gt;\nwhy was it developed in Bharat ?\nw\xe2\x80\xa6',1
,
"b'RT @Tom_Fowdy: The fact that Biden asked intelligence to investigate the Covid-19 lab theory is in fact not a smoking gun, but a huge red f\xe2\x80\xa6'",1
,
"b'Come ON Malaysian \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\nLets Fight COVID 19 !\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\nWe have done it before,Come ON! Fight it! Stay Home n We need lots of\xe2\x80\xa6 https://t.co/4YTbakzTYe'",1
,
"b""RT @thewire_in: The Wire's bulletin discusses the Yogi Aditynath government in UP attempting to hide bodies of COVID-19 victims, buried on\xe2\x80\xa6""",1
,
"b'Putin: Despite slow uptake of jabs, mandatory vaccination against Covid-19 is INAPPROPRIATE &amp; can\xe2\x80\x99t be introduced i\xe2\x80\xa6 https://t.co/XofSqDBXPx'",1
,
"b'RT @MarkMcGowanMP: This is our WA COVID-19 update for Thursday 27 May 2021. \n\nFor official information on COVID-19 in Western Australia, vi\xe2\x80\xa6'",1
,
"b'RT @UNICEF: The COVID-19 pandemic shows just how urgent access to safe water and sanitation is.\n\nIn conflict, where this is already under t\xe2\x80\xa6'",1
,
b'Indian pharmaceutical giant Zydus Cadila has solicited permission for clinical trials of its antibody cocktail for\xe2\x80\xa6 https://t.co/GhPYU0fU08',1
,
"b'#NSTnation  Malaysia registered 7,857 new #Covid19 positive cases today, the highest since the pandemic began over\xe2\x80\xa6 https://t.co/L7kAnCjay2'",1
,
"b'Sad news is coming from #Kupwarajail Sehrai Saab\xe2\x80\x99s jailed sons, Mujahid and Rashid, test positive for COVID-19 Almi\xe2\x80\xa6 https://t.co/cEHUsi422c'",1
,
b'RT @BreitbartNews: Sen. Rand Paul is demanding Dr. Anthony Fauci be held to account and testify under oath about the origins of COVID-19.\xe2\x80\xa6',1
,
"b""RT @David__Osland: Dominic Cummings would have happily maintained his central role in the Tory Covid-19 shitshow if he hadn't got the push.\xe2\x80\xa6""",1
,
b'RT @drkristenkc: There\xe2\x80\x99s something wrong with Twitter\xe2\x80\x99s censorship function. An Aerosol Scientist and a Respiratory Physician have both bee\xe2\x80\xa6',1
,
"b'RT @RanaAyyub: I wish people spared a thought for political prisoners and our families; for Mahavir Narwal, who not only suffered from Covi\xe2\x80\xa6'",1
,
"b'RT @DineshDSouza: For many months, Facebook used to ban the claim that Covid-19 is man-made as \xe2\x80\x9cmisinformation.\xe2\x80\x9d Now they won\xe2\x80\x99t ban that sa\xe2\x80\xa6'",1
,
"b'RT @DHSCgovuk: ""Fresh air is one of our best defences against #COVID19.""\n\n@DrHilaryJones explains how opening windows and letting fresh air\xe2\x80\xa6'",1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b'RT @JPNadda: Myths on India\xe2\x80\x99s Covid-19 vaccination program are arising due to distorted statements, half truths and blatant lies.\nPress rel\xe2\x80\xa6'",1
,
"b'RT @Reuters: German researchers said that based on laboratory research, they believed they have found the cause of the rare but serious blo\xe2\x80\xa6'",1
,
"b""RT @lacanada: International review says B.C. was 'reluctant' to follow evidence of COVID-19's airborne transmission https://t.co/wPm3Y6zdPk""",1
,
"b'RT @thewire_in: Babu, who is now in the police net, had accompanied MP Tejasvi Surya, Bommanahalli MLA Satish Reddy and Chickpet MLA Uday G\xe2\x80\xa6'",1
,
"b""RT @thewire_in: The Wire's bulletin discusses the Yogi Aditynath government in UP attempting to hide bodies of COVID-19 victims, buried on\xe2\x80\xa6""",1
,
"b'RT @thewire_in: Babu, who is now in the police net, had accompanied MP Tejasvi Surya, Bommanahalli MLA Satish Reddy and Chickpet MLA Uday G\xe2\x80\xa6'",1
,
"b""@HillaryClinton Why people's on the road's not playing on Mobile in Covid-19 Pandemic""",1
,
